Gas Data
Time: 0.000000e+00
radius	rho	ne	ne_prev	dne_dt	n_tot	dt	T	vel	nH1	fH1	fHeI	fHII	fHeII	fHeIII	j_lya
5431.988	1.0559448905460155e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.797964613732044e-05	1.0	1.0	0.0	0.0	0.0	0.0
5432.725	1.050795299266744e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.774566085120999e-05	1.0	1.0	0.0	0.0	0.0	0.0
5433.462	1.0469889593904116e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.757270974175354e-05	1.0	1.0	0.0	0.0	0.0	0.0
5434.199	1.0443971977529165e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.745494620375773e-05	1.0	1.0	0.0	0.0	0.0	0.0
5434.936	1.0430157791114791e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.7392177797776444e-05	1.0	1.0	0.0	0.0	0.0	0.0
5435.673	1.042930508961729e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.7388303323220315e-05	1.0	1.0	0.0	0.0	0.0	0.0
5436.41	1.0442632128709977e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.744885824663064e-05	1.0	1.0	0.0	0.0	0.0	0.0
5437.147	1.047113600366708e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.7578373133840046e-05	1.0	1.0	0.0	0.0	0.0	0.0
5437.885	1.0515193926022684e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.777856194512114e-05	1.0	1.0	0.0	0.0	0.0	0.0
5438.622	1.0574058477637634e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.8046028588674566e-05	1.0	1.0	0.0	0.0	0.0	0.0
5439.359	1.0646242018018279e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.8374013576850556e-05	1.0	1.0	0.0	0.0	0.0	0.0
5440.096	1.0729560210178376e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.875259179740292e-05	1.0	1.0	0.0	0.0	0.0	0.0
5440.833	1.0821582952837569e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.917072144307891e-05	1.0	1.0	0.0	0.0	0.0	0.0
5441.57	1.0920044942248204e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.9618109507758694e-05	1.0	1.0	0.0	0.0	0.0	0.0
5442.307	1.1023135024790207e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.0086526536423404e-05	1.0	1.0	0.0	0.0	0.0	0.0
5443.044	1.11295714961056e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.0570148766668484e-05	1.0	1.0	0.0	0.0	0.0	0.0
5443.781	1.1238433686510848e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.10647928925259e-05	1.0	1.0	0.0	0.0	0.0	0.0
5444.518	1.1348792465783673e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.156623716533438e-05	1.0	1.0	0.0	0.0	0.0	0.0
5445.256	1.1459392792661308e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.206877897350743e-05	1.0	1.0	0.0	0.0	0.0	0.0
5445.993	1.15676263369227e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.25605666795083e-05	1.0	1.0	0.0	0.0	0.0	0.0
5446.73	1.1670181076109748e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.3026551234190445e-05	1.0	1.0	0.0	0.0	0.0	0.0
5447.467	1.1762447075192306e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.3445786179699616e-05	1.0	1.0	0.0	0.0	0.0	0.0
5448.204	1.183895851432631e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.379343611938619e-05	1.0	1.0	0.0	0.0	0.0	0.0
5448.941	1.1893918668267074e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.404316210048043e-05	1.0	1.0	0.0	0.0	0.0	0.0
5449.678	1.1921848259411532e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.417006757744886e-05	1.0	1.0	0.0	0.0	0.0	0.0
5450.415	1.1918218057262443e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.4153572794806345e-05	1.0	1.0	0.0	0.0	0.0	0.0
5451.152	1.1879934401525717e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.397962088959457e-05	1.0	1.0	0.0	0.0	0.0	0.0
5451.889	1.1805589280899515e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.3641814190436524e-05	1.0	1.0	0.0	0.0	0.0	0.0
5452.627	1.1695280111058967e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.314059533119148e-05	1.0	1.0	0.0	0.0	0.0	0.0
5453.364	1.1551042811790139e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.248521505134158e-05	1.0	1.0	0.0	0.0	0.0	0.0
5454.101	1.1375631106565568e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.1688185621077764e-05	1.0	1.0	0.0	0.0	0.0	0.0
5454.838	1.1172761791048047e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.076639528355191e-05	1.0	1.0	0.0	0.0	0.0	0.0
5455.575	1.0946790672512464e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.9739635800016225e-05	1.0	1.0	0.0	0.0	0.0	0.0
5456.312	1.0702651624426962e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.863032552820956e-05	1.0	1.0	0.0	0.0	0.0	0.0
5457.049	1.044589120246377e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.746366670934895e-05	1.0	1.0	0.0	0.0	0.0	0.0
5457.786	1.0182702019427556e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.6267797115935e-05	1.0	1.0	0.0	0.0	0.0	0.0
5458.523	9.91984484205696e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.507343607798588e-05	1.0	1.0	0.0	0.0	0.0	0.0
5459.26	9.664384608665461e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.391268500943878e-05	1.0	1.0	0.0	0.0	0.0	0.0
5459.998	9.422922234796125e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.2815536914168625e-05	1.0	1.0	0.0	0.0	0.0	0.0
5460.735	9.20231755034343e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.181316124181679e-05	1.0	1.0	0.0	0.0	0.0	0.0
5461.472	9.0071678072884e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.0926446821452695e-05	1.0	1.0	0.0	0.0	0.0	0.0
5462.209	8.84077109886827e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.017037941112747e-05	1.0	1.0	0.0	0.0	0.0	0.0
5462.946	8.704692744114249e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.9552071451450656e-05	1.0	1.0	0.0	0.0	0.0	0.0
5463.683	8.598984080078594e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.907175620588353e-05	1.0	1.0	0.0	0.0	0.0	0.0
5464.42	8.522658827237534e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.872495225281341e-05	1.0	1.0	0.0	0.0	0.0	0.0
5465.157	8.47429621993954e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.850520396810547e-05	1.0	1.0	0.0	0.0	0.0	0.0
5465.894	8.452605391149085e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.840664595630875e-05	1.0	1.0	0.0	0.0	0.0	0.0
5466.631	8.456801148972065e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.8425710490587654e-05	1.0	1.0	0.0	0.0	0.0	0.0
5467.369	8.486760029899039e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.85618365818653e-05	1.0	1.0	0.0	0.0	0.0	0.0
5468.106	8.542640472978873e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.881574413982325e-05	1.0	1.0	0.0	0.0	0.0	0.0
5468.843	8.624744202424572e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.918880412814536e-05	1.0	1.0	0.0	0.0	0.0	0.0
5469.58	8.73294938250867e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	3.968046295401227e-05	1.0	1.0	0.0	0.0	0.0	0.0
5470.317	8.866389774763339e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.0286784634066386e-05	1.0	1.0	0.0	0.0	0.0	0.0
5471.054	9.023325013334523e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.099986135620743e-05	1.0	1.0	0.0	0.0	0.0	0.0
5471.791	9.201273056244297e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.180841530689939e-05	1.0	1.0	0.0	0.0	0.0	0.0
5472.528	9.397368804011915e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.2699428149630074e-05	1.0	1.0	0.0	0.0	0.0	0.0
5473.265	9.608843289549681e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.366031835081542e-05	1.0	1.0	0.0	0.0	0.0	0.0
5474.002	9.833485360613356e-29	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.468103895599933e-05	1.0	1.0	0.0	0.0	0.0	0.0
5474.74	1.0070291181747835e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.575702877355646e-05	1.0	1.0	0.0	0.0	0.0	0.0
5475.477	1.0318277472513678e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.68838200090062e-05	1.0	1.0	0.0	0.0	0.0	0.0
5476.214	1.0578316127509554e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.8065374345831055e-05	1.0	1.0	0.0	0.0	0.0	0.0
5476.951	1.0851639389745608e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	4.9307290805732936e-05	1.0	1.0	0.0	0.0	0.0	0.0
5477.688	1.113988687487306e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.061701941564518e-05	1.0	1.0	0.0	0.0	0.0	0.0
5478.425	1.1444872974623831e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.2002804343803396e-05	1.0	1.0	0.0	0.0	0.0	0.0
5479.162	1.1768403050410386e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.3472848726800766e-05	1.0	1.0	0.0	0.0	0.0	0.0
5479.899	1.2112086044975558e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.5034463221106894e-05	1.0	1.0	0.0	0.0	0.0	0.0
5480.636	1.2477047745185911e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.669276313680732e-05	1.0	1.0	0.0	0.0	0.0	0.0
5481.373	1.2863456072947635e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.844851147145143e-05	1.0	1.0	0.0	0.0	0.0	0.0
5482.111	1.3270397498756587e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.029755736236285e-05	1.0	1.0	0.0	0.0	0.0	0.0
5482.848	1.3692820691822913e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.221694875342675e-05	1.0	1.0	0.0	0.0	0.0	0.0
5483.585	1.4124086563058568e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.41765191891803e-05	1.0	1.0	0.0	0.0	0.0	0.0
5484.322	1.4553331049472884e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.61269049289044e-05	1.0	1.0	0.0	0.0	0.0	0.0
5485.059	1.496611223738254e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.800248532191214e-05	1.0	1.0	0.0	0.0	0.0	0.0
5485.796	1.5345247159589631e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.972518501662732e-05	1.0	1.0	0.0	0.0	0.0	0.0
5486.533	1.5672381126991428e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.121160463340483e-05	1.0	1.0	0.0	0.0	0.0	0.0
5487.27	1.5930100235472303e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.23826194977643e-05	1.0	1.0	0.0	0.0	0.0	0.0
5488.007	1.6104224200198215e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.31737977388235e-05	1.0	1.0	0.0	0.0	0.0	0.0
5488.744	1.6185818908857517e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.35445448567083e-05	1.0	1.0	0.0	0.0	0.0	0.0
5489.482	1.6172404314929972e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.348359210477191e-05	1.0	1.0	0.0	0.0	0.0	0.0
5490.219	1.6068426649865666e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.301114211039856e-05	1.0	1.0	0.0	0.0	0.0	0.0
5490.956	1.588430934100907e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.217455646982339e-05	1.0	1.0	0.0	0.0	0.0	0.0
5491.693	1.5634668558139278e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	7.104024761234668e-05	1.0	1.0	0.0	0.0	0.0	0.0
5492.43	1.5336139560487598e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.968380223368206e-05	1.0	1.0	0.0	0.0	0.0	0.0
5493.167	1.500517248178495e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.817996586291799e-05	1.0	1.0	0.0	0.0	0.0	0.0
5493.904	1.4656303205664967e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.659478612803954e-05	1.0	1.0	0.0	0.0	0.0	0.0
5494.641	1.4301188192496374e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.498122723662158e-05	1.0	1.0	0.0	0.0	0.0	0.0
5495.378	1.394845684328898e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.337849915222703e-05	1.0	1.0	0.0	0.0	0.0	0.0
5496.115	1.3604213770476184e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.181433979441799e-05	1.0	1.0	0.0	0.0	0.0	0.0
5496.853	1.3272444760240056e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.030685963584386e-05	1.0	1.0	0.0	0.0	0.0	0.0
5497.59	1.2957654037143354e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.887652481091932e-05	1.0	1.0	0.0	0.0	0.0	0.0
5498.327	1.2662774741039548e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.753666281556776e-05	1.0	1.0	0.0	0.0	0.0	0.0
5499.064	1.2391249554775282e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.630291638893436e-05	1.0	1.0	0.0	0.0	0.0	0.0
5499.801	1.214649956329885e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.5190830134406506e-05	1.0	1.0	0.0	0.0	0.0	0.0
5500.538	1.1931639413749883e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.4214556274220426e-05	1.0	1.0	0.0	0.0	0.0	0.0
5501.275	1.1749124534048873e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.3385251693910185e-05	1.0	1.0	0.0	0.0	0.0	0.0
5502.012	1.1600446463014493e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.2709693594195315e-05	1.0	1.0	0.0	0.0	0.0	0.0
5502.749	1.148593562604362e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.2189383350172086e-05	1.0	1.0	0.0	0.0	0.0	0.0
5503.486	1.1404677725737776e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.1820166610033294e-05	1.0	1.0	0.0	0.0	0.0	0.0
5504.224	1.1354473112793502e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.159204868597365e-05	1.0	1.0	0.0	0.0	0.0	0.0
5504.961	1.133214221199025e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.1490582337865886e-05	1.0	1.0	0.0	0.0	0.0	0.0
5505.698	1.1333268440333987e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.14956996539196e-05	1.0	1.0	0.0	0.0	0.0	0.0
5506.435	1.1352735989923272e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.158415560922723e-05	1.0	1.0	0.0	0.0	0.0	0.0
5507.172	1.1384971993318435e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.1730628408104234e-05	1.0	1.0	0.0	0.0	0.0	0.0
5507.909	1.1424379858744374e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.190968845707951e-05	1.0	1.0	0.0	0.0	0.0	0.0
5508.646	1.1465838633198896e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.2098067353120804e-05	1.0	1.0	0.0	0.0	0.0	0.0
5509.383	1.1505194808315689e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.227689253351878e-05	1.0	1.0	0.0	0.0	0.0	0.0
5510.12	1.1539653445592273e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.243346445670408e-05	1.0	1.0	0.0	0.0	0.0	0.0
5510.857	1.156798489418747e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.256219587917938e-05	1.0	1.0	0.0	0.0	0.0	0.0
5511.595	1.159052838376271e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.2664628180543244e-05	1.0	1.0	0.0	0.0	0.0	0.0
5512.332	1.1608832808955478e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.274779917283262e-05	1.0	1.0	0.0	0.0	0.0	0.0
5513.069	1.162542554387974e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.282319264812135e-05	1.0	1.0	0.0	0.0	0.0	0.0
5513.806	1.164319662944128e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.290394027087635e-05	1.0	1.0	0.0	0.0	0.0	0.0
5514.543	1.1664958296785904e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.3002820156361016e-05	1.0	1.0	0.0	0.0	0.0	0.0
5515.28	1.169304714952699e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.313044928047409e-05	1.0	1.0	0.0	0.0	0.0	0.0
5516.017	1.1729031737825845e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.329395476531842e-05	1.0	1.0	0.0	0.0	0.0	0.0
5516.754	1.1773523758764723e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.349611601821087e-05	1.0	1.0	0.0	0.0	0.0	0.0
5517.491	1.1826079704994621e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.373491784632698e-05	1.0	1.0	0.0	0.0	0.0	0.0
5518.229	1.1885273543599453e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.40038806923237e-05	1.0	1.0	0.0	0.0	0.0	0.0
5518.966	1.1948461221373385e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.429099060184413e-05	1.0	1.0	0.0	0.0	0.0	0.0
5519.703	1.2012504681711822e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.45819889855627e-05	1.0	1.0	0.0	0.0	0.0	0.0
5520.44	1.207386377985299e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.4860790260371275e-05	1.0	1.0	0.0	0.0	0.0	0.0
5521.177	1.212923659462933e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.5112391275005895e-05	1.0	1.0	0.0	0.0	0.0	0.0
5521.914	1.217620483946694e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.532580390545428e-05	1.0	1.0	0.0	0.0	0.0	0.0
5522.651	1.2213821338070133e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.5496724405952465e-05	1.0	1.0	0.0	0.0	0.0	0.0
5523.388	1.2242967766761042e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.5629158905828056e-05	1.0	1.0	0.0	0.0	0.0	0.0
5524.125	1.2266333157370013e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.573532573170275e-05	1.0	1.0	0.0	0.0	0.0	0.0
5524.862	1.2287945259361466e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.583352602748688e-05	1.0	1.0	0.0	0.0	0.0	0.0
5525.6	1.2312344475542747e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.5944390313008495e-05	1.0	1.0	0.0	0.0	0.0	0.0
5526.337	1.2343364218009172e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.608533670899326e-05	1.0	1.0	0.0	0.0	0.0	0.0
5527.074	1.238326878827624e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.62666536676544e-05	1.0	1.0	0.0	0.0	0.0	0.0
5527.811	1.2431871673693218e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.6487493719482625e-05	1.0	1.0	0.0	0.0	0.0	0.0
5528.548	1.2486288557161198e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.673475120763993e-05	1.0	1.0	0.0	0.0	0.0	0.0
5529.285	1.2541218581814707e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.698434028835672e-05	1.0	1.0	0.0	0.0	0.0	0.0
5530.022	1.2589733337284568e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.720477989848437e-05	1.0	1.0	0.0	0.0	0.0	0.0
5530.759	1.2624424980755578e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.7362410546879334e-05	1.0	1.0	0.0	0.0	0.0	0.0
5531.496	1.263871572014654e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.742734429722538e-05	1.0	1.0	0.0	0.0	0.0	0.0
5532.233	1.2628127761706893e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.737923511048664e-05	1.0	1.0	0.0	0.0	0.0	0.0
5532.971	1.2591269359442835e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.721175922101082e-05	1.0	1.0	0.0	0.0	0.0	0.0
5533.708	1.2530761981943983e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.693682796398367e-05	1.0	1.0	0.0	0.0	0.0	0.0
5534.445	1.2453133120523528e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.658410072089141e-05	1.0	1.0	0.0	0.0	0.0	0.0
5535.182	1.2368592256952116e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.619996696972544e-05	1.0	1.0	0.0	0.0	0.0	0.0
5535.919	1.2289981071411984e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.584277627744409e-05	1.0	1.0	0.0	0.0	0.0	0.0
5536.656	1.2231175069148945e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.5575575668341076e-05	1.0	1.0	0.0	0.0	0.0	0.0
5537.393	1.2205077422860598e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.545699411686595e-05	1.0	1.0	0.0	0.0	0.0	0.0
5538.13	1.2221507528779547e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.553164864429893e-05	1.0	1.0	0.0	0.0	0.0	0.0
5538.867	1.2285376169565923e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.5821852689191594e-05	1.0	1.0	0.0	0.0	0.0	0.0
5539.604	1.2395547844000492e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.6322446801730305e-05	1.0	1.0	0.0	0.0	0.0	0.0
5540.342	1.2544923102929998e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.700117275885884e-05	1.0	1.0	0.0	0.0	0.0	0.0
5541.079	1.272055274828198e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.779919245767607e-05	1.0	1.0	0.0	0.0	0.0	0.0
5541.816	1.2906882166653977e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.8645829402321764e-05	1.0	1.0	0.0	0.0	0.0	0.0
5542.553	1.3087659047514681e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	5.94672369256841e-05	1.0	1.0	0.0	0.0	0.0	0.0
5543.29	1.3248947474989865e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.020009351181736e-05	1.0	1.0	0.0	0.0	0.0	0.0
5544.027	1.3381520599039616e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.080247452963139e-05	1.0	1.0	0.0	0.0	0.0	0.0
5544.764	1.3482268169257132e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.126024773460722e-05	1.0	1.0	0.0	0.0	0.0	0.0
5545.501	1.3554273897606482e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.158742478683723e-05	1.0	1.0	0.0	0.0	0.0	0.0
5546.238	1.3605524481261861e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.182029535519093e-05	1.0	1.0	0.0	0.0	0.0	0.0
5546.975	1.3646559714388084e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.200674977929829e-05	1.0	1.0	0.0	0.0	0.0	0.0
5547.713	1.368772388325545e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.219379005701314e-05	1.0	1.0	0.0	0.0	0.0	0.0
5548.45	1.3736411908099482e-28	0.0	0.0	0.0	0.0001086506	4.016064e-05	500.0	0.0	6.241501696232387e-05	1.0	1.0	0.0	0.0	0.0	0.0
