skewer,alpha,step,t,dt,F_lya,F_inc,locIF,vIF_fd,vIF_fm,T_center,width_IF,nH_avg,nH_center,C_em
0006,1.0,4244.0,3.53531,0.001464214,9929.29,9555.66,30.0,6742.645,1555.076,26678.53,2.620111e+23,3.900595e-05,5.660134e-05,0.1788453
0006,1.0,4584.0,3.928773,0.001693099,10152.65,9528.774,32.796500324044246,6965.327,1610.666,26920.11,2.83517e+23,3.826932e-05,5.448391e-05,0.1722724
0006,1.0,4895.0,4.321811,0.00233677,10151.0,9506.127,35.771224886584605,7408.868,1733.997,27315.47,3.085966e+23,3.710634e-05,5.046757e-05,0.1649282
0006,1.0,5198.0,4.714708,0.002354782,10017.69,9491.184,39.04731043421816,8165.046,1944.314,27891.7,3.340675e+23,3.591599e-05,4.490601e-05,0.1582296
0006,1.0,5498.0,5.108265,0.00251743,9868.422,9480.91,42.82242384964411,9403.788,2257.252,28624.82,3.513301e+23,3.573793e-05,3.859792e-05,0.1555101
0006,1.0,5815.0,5.500308,0.001779992,9812.535,9477.842,47.19701879455715,10898.36,2621.684,29366.34,3.62359e+23,3.613928e-05,3.31811e-05,0.154652
0006,1.0,6139.0,5.89159,0.0002964273,9902.019,9480.744,52.12248865845868,12270.77,2859.303,29821.98,3.704368e+23,3.689869e-05,3.040861e-05,0.1526303
0006,1.0,6140.0,5.891887,0.000323423,9902.15,9480.671,52.12572909915798,10.42349,2859.381,29822.23,3.704427e+23,3.689869e-05,3.040754e-05,0.1526323
0006,1.0,6507.0,6.284443,0.0003632687,10110.43,9481.033,57.28127025275353,12843.49,2833.091,29834.93,3.770032e+23,3.77535e-05,3.06936e-05,0.147877
0006,1.0,6886.0,6.677574,0.001528606,10347.32,9476.181,62.261827608554086,12405.82,2654.209,29568.03,3.826565e+23,3.845814e-05,3.276517e-05,0.1426764
0006,1.0,7180.0,7.071122,0.002874377,10512.48,9465.334,66.93130265716172,11630.16,2486.024,29282.1,3.876811e+23,3.926283e-05,3.496154e-05,0.1368938
0006,1.0,7417.0,7.465368,0.003148188,10542.66,9451.841,71.37718729747212,11076.69,2401.392,29130.02,3.922789e+23,4.015572e-05,3.615237e-05,0.1311122
0006,1.0,7624.0,7.856895,0.00270433,10428.41,9437.58,75.73558003888502,10859.18,2417.67,29173.85,3.965501e+23,4.11207e-05,3.585282e-05,0.1254354
0006,1.0,7806.0,8.249402,0.002615533,10214.35,9422.503,80.24303305249487,11223.62,2538.814,29426.06,4.006265e+23,4.213819e-05,3.407362e-05,0.1203163
0006,1.0,7966.0,8.64412,0.003624801,10016.05,9406.525,85.12313674659708,12156.07,2776.921,29879.46,4.045778e+23,4.318627e-05,3.107424e-05,0.117181
0006,1.0,8121.0,9.037376,0.003790775,10028.43,9395.89,90.52819183408974,13465.42,3154.819,30519.32,4.084274e+23,4.37146e-05,2.728635e-05,0.1204442
0006,1.0,8274.0,9.428263,0.003853479,10438.74,9388.626,96.74011665586477,15474.05,3690.059,31286.82,4.122272e+23,4.476561e-05,2.326839e-05,0.1286446
0006,1.0,8426.0,9.819475,0.003850725,11293.84,9383.765,103.80751782242442,17605.77,3945.782,31626.97,4.159849e+23,4.579113e-05,2.173034e-05,0.1381309
0006,1.0,8578.0,10.21464,0.003780383,12420.55,9395.988,110.21062864549458,15952.24,2943.769,30228.11,2.608606e+23,4.858374e-05,2.926372e-05,0.2042154
0006,1.0,8727.0,10.6057,0.003416285,13530.72,9392.945,114.53985742060831,10789.18,1977.688,28230.43,2.488398e+23,5.134023e-05,4.368636e-05,0.1962545
0006,1.0,8854.0,10.99776,0.0003992585,14434.75,9387.273,117.56966947504952,7546.284,1459.544,26691.46,2.391349e+23,5.398762e-05,5.926236e-05,0.195252
0006,1.0,9003.0,11.3929,0.003876389,15119.14,9351.744,119.96111471160111,5956.359,1160.997,25568.3,2.273705e+23,5.683756e-05,7.429381e-05,0.1985705
0006,1.0,9149.0,11.78431,0.003187412,15598.77,9319.151,121.89889825016144,4823.966,982.3229,24767.68,2.179522e+23,5.885387e-05,8.75534e-05,0.2058245
0006,1.0,9275.0,12.17867,0.004043145,15947.11,9278.574,123.59040829552941,4211.745,863.0253,24167.54,2.087881e+23,6.161076e-05,9.926176e-05,0.2088749
0006,1.0,9422.0,12.57015,0.003809598,16199.94,9242.532,125.09073233959862,3739.149,781.2789,23715.72,1.997804e+23,6.45457e-05,0.0001092516,0.2116283
0006,1.0,9565.0,12.96237,0.002628492,16385.43,9209.982,126.47116007777186,3440.886,722.9104,23367.45,1.910129e+23,6.816968e-05,0.0001176798,0.2101523
0006,1.0,9692.0,13.35619,0.004060588,16520.26,9174.365,127.7802981205441,3260.873,679.8186,23097.1,1.80269e+23,7.228538e-05,0.0001246733,0.2129765
0006,1.0,9839.0,13.75019,0.003912999,16613.89,9145.306,129.018146467919,3082.28,649.0199,22895.49,1.674405e+23,7.790998e-05,0.0001301893,0.215591
0006,1.0,9985.0,14.14285,0.003660988,16671.57,9123.218,130.19442644199626,2933.712,627.6121,22751.39,1.525226e+23,8.582553e-05,0.0001343145,0.2143893
0006,1.0,10130.0,14.53257,0.00336206,16697.45,9104.084,131.35126377187407,2880.755,613.7292,22650.75,1.377566e+23,9.525737e-05,0.0001370711,0.2167174
0006,1.0,10131.0,14.53593,0.003414178,16697.5,9103.781,131.36098509397198,24.61162,613.6252,22650.09,1.355354e+23,9.642137e-05,0.0001370898,0.2177341
0006,1.0,10277.0,14.92792,0.003252489,16694.27,9081.085,132.48865845755063,2804.414,605.175,22593.37,1.277694e+23,0.0001024829,0.0001386614,0.2161734
0006,1.0,10424.0,15.31889,0.003466019,16663.69,9069.745,133.62281270252606,2827.831,603.1738,22572.87,1.224279e+23,0.0001067296,0.0001389486,0.219542
0006,1.0,10572.0,15.71233,0.00377619,16606.93,9054.337,134.7504860661047,2812.755,605.5482,22589.0,1.219058e+23,0.0001074501,0.0001381676,0.2177038
0006,1.0,10720.0,16.1074,0.003981084,16524.73,9046.321,135.9073233959807,2877.048,613.5945,22640.13,1.21688e+23,0.000107148,0.0001362313,0.2177092
0006,1.0,10888.0,16.49893,0.002798127,16422.54,9042.697,137.06416072585853,2883.179,626.5281,22724.11,1.240616e+23,0.0001056195,0.0001333599,0.2157939
0006,1.0,11038.0,16.89001,0.003819664,16298.72,9036.237,138.2501620220355,2952.078,644.1427,22841.46,1.270287e+23,0.0001035034,0.0001296127,0.2148409
0006,1.0,11207.0,17.28352,0.002786721,16158.65,9039.908,139.4880103694104,3088.604,668.0467,22991.14,1.308635e+23,0.0001000276,0.0001250157,0.2130925
0006,1.0,11358.0,17.67699,0.003909451,16004.4,9034.999,140.7744653272839,3204.461,696.5388,23171.65,1.358701e+23,9.600415e-05,0.0001198254,0.2128007
0006,1.0,11529.0,18.0675,0.003614895,15845.53,9045.037,142.09980557355811,3303.05,731.0045,23378.53,1.422783e+23,9.076561e-05,0.0001142895,0.2123369
0006,1.0,11530.0,18.07111,0.00364989,15844.03,9044.891,142.11600777705644,33.61968,731.3508,23380.53,1.423873e+23,9.076561e-05,0.0001142334,0.2123309
0006,1.0,11701.0,18.4621,0.003336971,15684.73,9049.897,143.51263771872982,3480.946,770.3654,23609.82,1.528369e+23,8.534458e-05,0.000108494,0.2071817
0006,1.0,11874.0,18.85623,0.003384293,15524.97,9056.246,145.0032404406993,3717.211,813.702,23853.91,1.62971e+23,7.945064e-05,0.0001027729,0.2083013
0006,1.0,12047.0,19.24673,0.003697799,15373.49,9063.286,146.56837329876907,3893.949,858.534,24096.17,1.771614e+23,7.346634e-05,9.746731e-05,0.2035287
0006,1.0,12243.0,19.64002,0.003113614,15224.6,9076.783,148.21775761503523,4115.279,903.4072,24327.52,1.914721e+23,6.72742e-05,9.275001e-05,0.2048248
0006,1.0,12441.0,20.03153,0.003278419,15076.19,9087.295,149.93843162670237,4280.303,944.6495,24535.93,2.079733e+23,6.124362e-05,8.879113e-05,0.2059714
0006,1.0,12663.0,20.42626,0.002897949,14921.46,9099.214,151.7433570965659,4496.907,981.9524,24717.11,2.275714e+23,5.649726e-05,8.551944e-05,0.2014018
0006,1.0,12903.0,20.81711,0.001438253,14748.17,9113.8,153.5871678548283,4598.927,1015.739,24874.76,2.435385e+23,5.217538e-05,8.279797e-05,0.201741
0006,1.0,13158.0,21.21199,0.002730741,14541.73,9114.848,155.53143227479086,4836.04,1048.675,25029.9,2.600862e+23,4.956699e-05,8.019792e-05,0.1968959
0006,1.0,13435.0,21.60275,0.0003891026,14292.79,9129.583,157.48865845755063,4883.002,1087.56,25202.45,2.713941e+23,4.703854e-05,7.74454e-05,0.1957214
0006,1.0,13748.0,21.99628,0.001634256,13983.23,9130.345,159.5755022683079,5195.976,1137.791,25421.26,2.802893e+23,4.522139e-05,7.402008e-05,0.1934839
0006,1.0,14075.0,22.38957,0.00237971,13611.46,9131.741,161.76928062216575,5462.975,1208.151,25714.05,2.892566e+23,4.451955e-05,6.970355e-05,0.186398
0006,1.0,14419.0,22.78095,0.001670281,13178.02,9138.269,164.09591704471677,5797.364,1308.339,26105.64,2.943073e+23,4.358908e-05,6.439032e-05,0.1830437
0006,1.0,14745.0,23.17524,0.002118735,12683.96,9141.884,166.68826960466504,6453.748,1453.487,26628.54,2.983629e+23,4.297861e-05,5.795491e-05,0.1785001
0006,1.0,15046.0,23.56827,0.002737962,12149.92,9146.281,169.58198314970832,7212.306,1656.839,27293.75,3.016277e+23,4.249935e-05,5.08316e-05,0.1750961
0006,1.0,15320.0,23.95918,0.0030235,11597.61,9152.71,172.88723266364286,8231.563,1928.125,28077.69,3.043174e+23,4.239164e-05,4.367055e-05,0.1696549
0006,1.0,15569.0,24.35279,0.003073103,11043.37,9163.401,176.77576150356435,9685.48,2258.79,28899.9,3.044348e+23,4.190812e-05,3.727971e-05,0.1692059
0006,1.0,15793.0,24.74613,0.003107668,10525.59,9173.518,181.27673363577378,11212.72,2604.11,29642.38,3.065856e+23,4.191192e-05,3.233435e-05,0.1660154
0006,1.0,15993.0,25.1379,0.003537218,10090.43,9183.869,186.39338950097226,12746.74,2958.619,30303.53,3.063374e+23,4.143263e-05,2.845809e-05,0.1684181
0006,1.0,16192.0,25.5328,0.003370491,9798.156,9193.0,192.25534672715548,14607.46,3387.8,30993.09,3.083825e+23,4.156116e-05,2.484163e-05,0.1694296
0006,1.0,16377.0,25.92356,0.0009238011,9717.821,9205.258,198.83020090732316,16376.14,3822.257,31591.66,3.081223e+23,4.143015e-05,2.201505e-05,0.1764556
0006,1.0,16561.0,26.31725,0.002362129,9892.867,9204.365,206.0661049902792,18028.74,3945.428,31751.39,3.081488e+23,4.133149e-05,2.131683e-05,0.182356
0006,1.0,16735.0,26.70845,0.00246247,10314.91,9203.759,213.10758263123716,17541.86,3723.093,31464.98,3.106672e+23,4.147491e-05,2.260531e-05,0.1837309
0006,1.0,16736.0,26.71091,0.00255353,10318.36,9203.503,213.1529488010383,110.3143,3720.952,31462.35,3.107134e+23,4.147491e-05,2.261785e-05,0.1837506
0006,1.0,16908.0,27.10263,0.002182598,10920.52,9201.348,219.6208684381072,16108.59,3334.828,30912.67,3.091292e+23,4.135939e-05,2.526366e-05,0.1871446
0006,1.0,17078.0,27.49525,0.001508429,11601.51,9193.786,225.2657161373936,14068.59,2836.696,30090.02,3.104479e+23,4.129455e-05,2.972549e-05,0.1886145
0006,1.0,17237.0,27.88914,0.003860379,12266.44,9175.069,230.02916396629917,11863.58,2337.833,29096.69,3.104024e+23,4.124345e-05,3.605556e-05,0.1890965
0006,1.0,17410.0,28.27968,0.003780769,12832.1,9159.783,233.91445236552136,9677.718,1952.628,28167.11,3.112038e+23,4.127268e-05,4.315232e-05,0.1882716
0006,1.0,17584.0,28.67368,0.003761786,13286.23,9141.733,237.23590408295422,8271.754,1674.52,27376.92,3.108156e+23,4.130777e-05,5.026688e-05,0.190771
0006,1.0,17951.0,29.45828,0.002360457,13865.26,9103.964,242.6992871030452,13612.85,1347.724,26279.29,3.056424e+23,4.206273e-05,6.226573e-05,0.1927464
0006,1.0,18129.0,29.85148,0.003604331,14024.54,9079.681,245.09721322099722,5977.182,1252.663,25918.39,2.991949e+23,4.302336e-05,6.683351e-05,0.1936772
0006,1.0,18327.0,30.24504,0.003438039,14113.23,9060.288,247.3525599481527,5614.213,1188.32,25658.04,2.866725e+23,4.484266e-05,7.031694e-05,0.1937398
0006,1.0,18540.0,30.63684,0.001341153,14139.77,9047.634,249.4880103694104,5323.769,1147.866,25486.57,2.72823e+23,4.722426e-05,7.27033e-05,0.1932028
0006,1.0,18748.0,31.03042,0.00342529,14108.06,9026.112,251.60401814646866,5270.777,1124.593,25388.61,2.55829e+23,5.016643e-05,7.40371e-05,0.1944445
0006,1.0,18971.0,31.42389,0.003420474,14019.58,9012.443,253.69086195722593,5193.351,1119.379,25362.7,2.403336e+23,5.334951e-05,7.427065e-05,0.1941444
0006,1.0,19193.0,31.81738,0.003143597,13874.55,9001.92,255.78094620868433,5206.616,1130.936,25408.77,2.265581e+23,5.667539e-05,7.342297e-05,0.1923721
0006,1.0,19391.0,32.20755,0.003455128,13675.76,8992.15,257.89371354504146,5262.166,1159.665,25527.75,2.146057e+23,6.00155e-05,7.151943e-05,0.1893654
0006,1.0,19584.0,32.60145,0.002189466,13427.96,8988.434,260.0874918988975,5471.653,1209.143,25726.96,2.04594e+23,6.324893e-05,6.855318e-05,0.1853238
0006,1.0,19753.0,32.99316,0.00163242,13150.64,8985.269,262.3882047958523,5731.308,1282.434,26012.75,1.966068e+23,6.534922e-05,6.459671e-05,0.185273
0006,1.0,19909.0,33.38648,0.003750088,12874.86,8978.323,264.8736228127036,6188.689,1385.708,26400.01,1.906706e+23,6.710923e-05,5.971559e-05,0.1848956
0006,1.0,20057.0,33.78173,0.003976939,12658.58,8978.531,267.5988334413487,6786.616,1526.884,26883.97,1.846063e+23,6.99672e-05,5.416988e-05,0.1813521
0006,1.0,20203.0,34.17217,0.003980801,12569.04,8981.986,270.57031756318975,7401.772,1701.002,27432.88,1.806175e+23,7.155732e-05,4.861527e-05,0.1837759
0006,1.0,20349.0,34.56633,0.003793945,12657.43,8987.291,273.8982501620212,8291.567,1883.662,27958.79,1.765219e+23,7.315393e-05,4.390003e-05,0.1892282
0006,1.0,20485.0,34.95726,0.001602464,12935.55,8999.381,277.4465327284506,8837.171,1990.503,28246.34,1.722874e+23,7.478253e-05,4.158464e-05,0.19614
0006,1.0,20616.0,35.35211,0.003975427,13379.35,9000.216,281.09850939727767,9103.563,1919.041,28068.55,1.680213e+23,7.647887e-05,4.314754e-05,0.2018542
0006,1.0,20736.0,35.74359,0.004230743,13902.48,9005.213,284.4037589112122,8233.78,1690.853,27423.27,1.636849e+23,8.001102e-05,4.903521e-05,0.1980374
0006,1.0,20879.0,36.13809,0.003412125,14439.08,9008.368,287.24886584575506,7087.704,1422.859,26553.4,1.593054e+23,8.206636e-05,5.834375e-05,0.2003717
0006,1.0,21000.0,36.52908,0.003994576,14930.48,9001.128,289.6208684381072,5902.383,1191.347,25678.25,1.548652e+23,8.433751e-05,6.967962e-05,0.2029672
0006,1.0,21120.0,36.92441,0.004169551,15361.25,8986.086,291.6364225534671,5025.507,1009.443,24884.41,1.504138e+23,8.688397e-05,8.214861e-05,0.2058105
0006,1.0,21238.0,37.31485,0.0042796,15719.97,8965.117,293.34413480233343,4254.079,873.4349,24211.95,1.459052e+23,8.976487e-05,9.476208e-05,0.2084776
0006,1.0,21356.0,37.70815,0.004374186,16022.23,8939.341,294.85093972780305,3749.555,769.2027,23638.84,1.413974e+23,9.303538e-05,0.000107331,0.2107717
0006,1.0,21473.0,38.0995,0.004448839,16274.48,8911.674,296.18600129617516,3328.271,689.0883,23155.57,1.368696e+23,9.674311e-05,0.0001194707,0.2125167
0006,1.0,21596.0,38.4917,0.0007295227,16486.27,8891.861,297.38172391445187,2978.109,627.5818,22751.84,1.30054e+23,0.0001017793,0.0001309147,0.2155317
0006,1.0,21721.0,38.88467,0.001596446,16669.81,8859.936,298.4964355152297,2780.908,576.8571,22399.9,1.232816e+23,0.0001077524,0.0001419391,0.2176941
0006,1.0,21838.0,39.27762,0.001703759,16826.47,8828.782,299.52365521711,2553.129,536.3288,22103.16,1.142536e+23,0.0001161591,0.0001521487,0.2206884
0006,1.0,21954.0,39.67095,0.001711532,16961.67,8800.336,300.4957874270913,2427.15,502.9005,21842.1,1.052576e+23,0.0001262195,0.0001617575,0.2233002
0006,1.0,22069.0,40.06416,0.001619106,17078.51,8771.53,301.4063512637713,2267.836,475.5707,21621.21,9.857215e+22,0.0001357489,0.0001705089,0.2243727
0006,1.0,22179.0,40.45597,0.001016284,17178.29,8750.753,302.2650680492552,2139.493,453.406,21432.46,8.965626e+22,0.0001485424,0.0001784338,0.228149
0006,1.0,22288.0,40.84852,0.000587747,17264.63,8724.285,303.09138042773884,2053.12,434.5735,21269.51,8.535223e+22,0.0001571155,0.0001856149,0.2292532
0006,1.0,22399.0,41.24103,0.0004632104,17338.07,8695.567,303.8852883992222,1981.219,418.6737,21129.43,7.885617e+22,0.0001682697,0.0001920399,0.2346823
0006,1.0,22633.0,42.02695,0.0006951267,17451.59,8658.099,305.4180168502917,3817.021,395.1705,20908.25,7.530677e+22,0.0001782517,0.0002026009,0.2311941
0006,1.0,22755.0,42.42044,0.001449107,17492.63,8640.906,306.1568373298778,1843.226,386.5537,20825.04,7.381315e+22,0.0001820746,0.0002067118,0.2345967
0006,1.0,22874.0,42.81219,0.002368053,17522.95,8624.05,306.879455605962,1798.651,379.7303,20758.75,7.245994e+22,0.0001850234,0.0002100206,0.2392865
0006,1.0,22992.0,43.20679,0.003290616,17542.55,8608.727,307.59559300064757,1784.455,374.5261,20707.49,7.148049e+22,0.0001851632,0.0002125642,0.2398834
0006,1.0,23108.0,43.60045,0.003854607,17553.01,8593.232,308.30524951393454,1762.557,370.8202,20671.16,7.307619e+22,0.0001823172,0.0002143048,0.2366107
0006,1.0,23223.0,43.99347,0.004172882,17552.44,8579.129,309.0084251458193,1755.58,368.6203,20649.22,7.518382e+22,0.0001784635,0.0002152315,0.2348164
0006,1.0,23337.0,44.38442,0.00435042,17538.32,8569.107,309.7083603370047,1742.621,367.9808,20641.71,7.575132e+22,0.0001739836,0.0002153542,0.2410406
0006,1.0,23451.0,44.7772,0.00450051,17514.74,8556.97,310.41153596889126,1752.207,368.6248,20648.39,7.966313e+22,0.0001653009,0.000214673,0.2391994
0006,1.0,23588.0,45.16925,0.003624188,17481.1,8548.08,311.1147116007778,1753.689,370.8119,20670.49,8.539123e+22,0.0001560607,0.0002131835,0.2394004
0006,1.0,23705.0,45.56414,0.004343202,17430.91,8536.943,311.8340894361645,1786.851,374.4197,20707.17,9.428581e+22,0.0001412727,0.0002108517,0.2381588
0006,1.0,23843.0,45.95609,0.003769904,17367.98,8535.948,312.5502268308501,1791.342,380.0352,20760.19,1.073084e+23,0.0001234088,0.000207708,0.2370425
0006,1.0,23978.0,46.34744,0.002426118,17287.33,8542.954,313.2793259883347,1814.753,387.7488,20829.54,1.223184e+23,0.0001089831,0.0002037379,0.2369605
0006,1.0,24120.0,46.74014,0.002814307,17186.91,8545.526,314.03110823071984,1867.194,397.3313,20918.2,1.367544e+23,9.633889e-05,0.0001988778,0.2353662
0006,1.0,24265.0,47.13527,0.003980855,17061.95,8546.316,314.80557355800374,1930.693,409.2597,21028.2,1.511208e+23,8.724975e-05,0.0001930914,0.2344406
0006,1.0,24430.0,47.52552,0.003854909,16912.2,8552.342,315.5930006480867,1961.825,424.0059,21159.81,1.668203e+23,7.866268e-05,0.0001864983,0.2328652
0006,1.0,24861.0,48.31347,0.0032335,16502.81,8565.91,317.300712896953,4252.508,465.4585,21515.75,2.094441e+23,6.200682e-05,0.0001701351,0.2283776
0006,1.0,25147.0,48.70373,0.002075667,16228.63,8585.236,318.2145171743359,2276.196,494.4051,21747.18,2.284521e+23,5.669975e-05,0.0001605199,0.2257677
0006,1.0,25430.0,49.09714,0.0009148613,15886.19,8608.75,319.1834089436161,2416.267,530.7511,22023.23,2.425167e+23,5.319138e-05,0.0001499187,0.2220616
0006,1.0,25705.0,49.49041,0.002030622,15460.58,8624.826,320.24303305249487,2639.149,577.2603,22361.54,2.533511e+23,5.065776e-05,0.0001380759,0.2166821
0006,1.0,25988.0,49.88245,0.0008874025,14943.53,8643.044,321.39338950097226,2864.186,637.8962,22775.34,2.620327e+23,4.87845e-05,0.0001251895,0.2100361
0006,1.0,26305.0,50.27478,0.0008932085,14321.42,8659.673,322.6863253402462,3221.576,720.4945,23297.03,2.693653e+23,4.732516e-05,0.0001110202,0.2026669
0006,1.0,26673.0,50.66791,0.0009438794,13602.02,8687.054,324.16396629941664,3680.534,838.4893,23965.75,2.756926e+23,4.616043e-05,9.5661e-05,0.193392
0006,1.0,27025.0,51.06048,0.002335649,12817.57,8707.666,325.90732339598253,4345.408,1015.038,24848.23,2.812478e+23,4.516222e-05,7.916313e-05,0.1851787
0006,1.0,27320.0,51.45411,0.00280057,12026.93,8733.461,328.091380427737,5441.564,1304.866,26065.15,2.862089e+23,4.451368e-05,6.170246e-05,0.1759672
0006,1.0,27798.0,52.23914,0.001206609,10685.68,8801.124,335.0874918988975,17430.47,2659.69,29748.27,2.94887e+23,4.322999e-05,3.03678e-05,0.1793312
0006,1.0,28002.0,52.63228,0.003129688,10194.46,8832.247,340.69993519118543,13979.67,3280.533,30862.5,2.989622e+23,4.287912e-05,2.465611e-05,0.1802988
0006,1.0,28197.0,53.02675,0.003218141,9817.144,8867.317,346.6720674011667,14875.75,3151.236,30666.63,3.029698e+23,4.262105e-05,2.578092e-05,0.1687799
0006,1.0,28382.0,53.41745,0.001356042,9535.935,8905.393,352.3136746597538,14052.71,3079.69,30536.76,3.046789e+23,4.156446e-05,2.649952e-05,0.1651337
0006,1.0,28560.0,53.81148,0.002922841,9387.991,8914.811,358.2598833441334,14815.21,3382.409,31009.52,3.089974e+23,4.143489e-05,2.412874e-05,0.1660035
0006,1.0,28731.0,54.20472,0.003233314,9476.12,8912.895,365.19442644199626,17277.57,4189.637,32070.4,3.137255e+23,4.127254e-05,1.942257e-05,0.1806559
0006,1.0,28899.0,54.59531,0.002843176,9865.601,8911.538,373.55800388852913,20828.52,4751.332,32672.33,3.168518e+23,4.045536e-05,1.709132e-05,0.2016981
0006,1.0,29064.0,54.98805,0.001765512,10514.07,8913.438,381.48412184056906,19744.54,3796.906,31588.26,3.212206e+23,3.980035e-05,2.146131e-05,0.1952335
0006,1.0,29218.0,55.38267,0.003967334,11272.05,8908.495,387.53078418665064,15069.16,2830.394,30097.94,3.27971e+23,3.909738e-05,2.886783e-05,0.1879988
0006,1.0,29388.0,55.77666,0.003795418,11967.91,8900.022,392.16461438755687,11541.75,2263.705,28936.89,3.391548e+23,3.808039e-05,3.612899e-05,0.186262
0006,1.0,29557.0,56.16795,0.003522874,12533.46,8883.416,395.95593000648114,9439.925,1910.508,28056.11,3.564166e+23,3.631534e-05,4.277903e-05,0.1883147
0006,1.0,29727.0,56.55997,0.003517012,12972.67,8862.998,399.2190537913157,8131.164,1664.241,27346.19,3.773785e+23,3.419381e-05,4.903692e-05,0.1899101
0006,1.0,29898.0,56.95243,0.00382006,13302.62,8841.371,402.0998055735581,7179.918,1481.571,26756.75,3.941226e+23,3.273132e-05,5.498217e-05,0.1919791
0006,1.0,30092.0,57.34523,0.003440739,13539.37,8822.109,404.6889176928071,6444.041,1343.866,26270.36,4.109921e+23,3.138815e-05,6.051201e-05,0.1935042
0006,1.0,30308.0,57.73811,0.002337553,13693.04,8805.606,407.0609202851592,5908.772,1240.829,25873.42,4.34555e+23,2.958971e-05,6.543684e-05,0.194158
0006,1.0,30555.0,58.13139,0.00283677,13768.37,8786.179,409.2806221646133,5535.695,1165.614,25568.24,4.630556e+23,2.774473e-05,6.952316e-05,0.1949612
0006,1.0,30895.0,58.52294,0.001867693,13763.99,8771.665,411.3739468567728,5210.878,1116.167,25358.34,4.92681e+23,2.604156e-05,7.249519e-05,0.1946129
0006,1.0,30896.0,58.52481,0.001968986,13763.75,8771.336,411.38366817887254,26.67615,1115.953,25357.37,4.928968e+23,2.596886e-05,7.250643e-05,0.1942605
0006,1.0,31314.0,58.91583,0.001742286,13673.13,8756.114,413.4154244977326,5059.771,1089.107,25238.25,5.082079e+23,2.517058e-05,7.417143e-05,0.1937014
0006,1.0,32203.0,59.70176,0.001672517,13178.33,8729.736,417.46597537265006,10091.68,1104.588,25299.94,5.194697e+23,2.455677e-05,7.290783e-05,0.1882068
0006,1.0,32747.0,60.09523,0.001503319,12737.14,8719.756,419.5657809462082,5231.059,1154.192,25509.98,5.272853e+23,2.410476e-05,6.968306e-05,0.1832023
0006,1.0,33341.0,60.4876,0.001360238,12146.07,8714.299,421.7952041477638,5552.235,1244.963,25874.86,5.38261e+23,2.357397e-05,6.454239e-05,0.1765938
0006,1.0,33981.0,60.87969,0.0008276057,11405.45,8712.577,424.24821775761484,6109.022,1399.189,26448.03,5.510215e+23,2.300236e-05,5.738718e-05,0.1691514
0006,1.0,34510.0,61.27273,0.001971071,10535.58,8710.03,427.0998055735581,7101.616,1666.997,27330.04,5.649075e+23,2.246948e-05,4.811046e-05,0.1605749
0006,1.0,34976.0,61.6651,0.001402582,9607.037,8715.508,430.61244329228794,8752.078,2166.375,28674.39,5.765848e+23,2.194473e-05,3.698161e-05,0.1551698
0006,1.0,34977.0,61.6665,0.001494831,9603.479,8715.298,430.6286454957881,39.37248,2169.008,28680.76,5.766597e+23,2.194473e-05,3.69355e-05,0.1551605
0006,1.0,35397.0,62.05919,0.001567335,8693.037,8722.897,435.49578742708945,12129.9,3209.374,30694.59,5.886067e+23,2.158609e-05,2.489674e-05,0.1564397
0006,1.0,35782.0,62.45102,0.0006463555,7890.239,8737.905,442.9131561892409,18471.94,4933.731,32792.85,5.963445e+23,2.106919e-05,1.612878e-05,0.1717676
0006,1.0,36145.0,62.84344,0.0003521689,7236.43,8754.205,452.559948152948,24034.06,5351.758,33180.61,6.072613e+23,2.092567e-05,1.487558e-05,0.1614854
0006,1.0,36508.0,63.23665,0.002072438,6720.246,8769.397,462.45949449125146,24663.02,5532.049,33326.82,6.153096e+23,2.058073e-05,1.440693e-05,0.153168
0006,1.0,36855.0,63.63033,0.002617018,6334.516,8778.034,473.70382372002496,28010.99,6799.943,34194.16,6.234708e+23,2.025344e-05,1.168165e-05,0.1622621
0006,1.0,37191.0,64.02184,0.001216633,6124.294,8775.27,487.0998055735581,33369.65,7703.248,34681.05,6.323098e+23,1.988682e-05,1.02768e-05,0.1701067
0006,1.0,37492.0,64.41465,0.002340619,6149.14,8763.388,502.1322099805566,37443.73,8761.045,35150.1,6.447137e+23,1.968093e-05,8.99108e-06,0.1847339
0006,1.0,37778.0,64.80728,0.00107844,6412.555,8755.501,517.8969539857426,39278.91,7826.533,34722.63,6.555045e+23,1.930893e-05,1.008787e-05,0.1796275
0006,1.0,37779.0,64.80835,0.001158052,6413.625,8755.28,517.9423201555401,105.704,7819.959,34719.54,6.555569e+23,1.930893e-05,1.009633e-05,0.1795645
0006,1.0,38041.0,65.20052,0.0005980267,6829.037,8739.77,530.5670771224886,31456.88,6197.977,33779.48,6.666379e+23,1.898124e-05,1.278656e-05,0.166736
0006,1.0,38300.0,65.59329,0.00254346,7270.81,8714.871,541.2248865845759,26546.15,5436.819,33208.39,6.756578e+23,1.859277e-05,1.457284e-05,0.1670785
0006,1.0,38552.0,65.98586,0.000507524,7654.923,8691.701,550.573558003889,23286.38,4834.398,32676.65,6.860079e+23,1.845965e-05,1.637866e-05,0.1647047
0006,1.0,38814.0,66.37902,0.002910861,7984.595,8663.176,559.0570317563179,21138.62,4409.549,32250.35,6.901685e+23,1.827695e-05,1.792355e-05,0.1661232
